Container,Timestamp,Value
mn.device-3,2026-07-02 09:33:37,22167552
mn.device-3,2026-07-02 09:33:52,22425600
mn.device-3,2026-07-02 09:34:07,22163456
mn.device-69,2026-07-02 09:24:22,1605632
mn.device-69,2026-07-02 09:24:37,1605632
mn.device-69,2026-07-02 09:24:52,1605632
mn.device-69,2026-07-02 09:25:07,1605632
mn.device-69,2026-07-02 09:25:22,1605632
mn.device-69,2026-07-02 09:25:37,1605632
mn.device-69,2026-07-02 09:25:52,1605632
mn.device-69,2026-07-02 09:26:07,1605632
mn.device-69,2026-07-02 09:26:22,1605632
mn.device-69,2026-07-02 09:26:37,22257664
mn.device-69,2026-07-02 09:26:52,22224896
mn.device-69,2026-07-02 09:27:07,22159360
mn.device-69,2026-07-02 09:27:22,22163456
mn.device-69,2026-07-02 09:27:37,22163456
mn.device-69,2026-07-02 09:27:52,22163456
mn.device-69,2026-07-02 09:28:07,22691840
mn.device-69,2026-07-02 09:28:22,22188032
mn.device-69,2026-07-02 09:28:37,22188032
mn.device-69,2026-07-02 09:28:52,22188032
mn.device-69,2026-07-02 09:29:07,22188032
mn.device-69,2026-07-02 09:29:22,22188032
mn.device-69,2026-07-02 09:29:37,22188032
mn.device-69,2026-07-02 09:29:52,22196224
mn.device-69,2026-07-02 09:30:07,22196224
mn.device-69,2026-07-02 09:30:22,22196224
mn.device-69,2026-07-02 09:30:37,22446080
mn.device-69,2026-07-02 09:30:52,22196224
mn.device-69,2026-07-02 09:31:07,22196224
mn.device-69,2026-07-02 09:31:22,22200320
mn.device-69,2026-07-02 09:31:37,22200320
mn.device-69,2026-07-02 09:31:52,22200320
mn.device-69,2026-07-02 09:32:07,22204416
mn.device-69,2026-07-02 09:32:22,22196224
mn.device-69,2026-07-02 09:32:37,22716416
mn.device-69,2026-07-02 09:32:52,22179840
mn.device-69,2026-07-02 09:33:07,22192128
mn.device-69,2026-07-02 09:33:22,22183936
mn.device-69,2026-07-02 09:33:37,22179840
mn.device-69,2026-07-02 09:33:52,22175744
mn.device-69,2026-07-02 09:34:07,22175744
mn.device-79,2026-07-02 09:24:22,1601536
mn.device-79,2026-07-02 09:24:37,1601536
